geoid,geoid20,year,denom_total_pop,pm25_concentration
1400000US06037278102,6037278102,2014,3158,12.37
1400000US06037291110,6037291110,2014,3510,12.48
1400000US06037291120,6037291120,2014,2210,12.45
1400000US06037291130,6037291130,2014,3582,12.4
1400000US06037291210,6037291210,2014,4967,12.32
1400000US06037291220,6037291220,2014,3353,12.25
1400000US06037291300,6037291300,2014,2601,12.17
1400000US06037292001,6037292001,2014,5770,12.07
1400000US06037292002,6037292002,2014,766,12.07
1400000US06037293203,6037293203,2014,2882,11.92
1400000US06037293204,6037293204,2014,3745,11.92
1400000US06037293205,6037293205,2014,4071,11.83
1400000US06037293206,6037293206,2014,2671,11.83
1400000US06037293301,6037293301,2014,2805,11.75
1400000US06037293302,6037293302,2014,4720,11.66
1400000US06037293304,6037293304,2014,4178,11.58
1400000US06037293306,6037293306,2014,2143,11.48
1400000US06037293307,6037293307,2014,2306,11.53
1400000US06037294110,6037294110,2014,4140,11.57
1400000US06037294120,6037294120,2014,2370,11.53
1400000US06037294200,6037294200,2014,4951,11.56
1400000US06037294301,6037294301,2014,2448,11.57
1400000US06037294302,6037294302,2014,4754,11.47
1400000US06037294410,6037294410,2014,4579,11.58
1400000US06037294421,6037294421,2014,2950,11.55
1400000US06037294510,6037294510,2014,4214,11.48
1400000US06037294520,6037294520,2014,3564,11.47
1400000US06037294610,6037294610,2014,4065,11.46
1400000US06037294620,6037294620,2014,4219,11.45
1400000US06037294701,6037294701,2014,3019,11.36
1400000US06037294810,6037294810,2014,3991,11.4
1400000US06037294820,6037294820,2014,3579,11.4
1400000US06037294830,6037294830,2014,3707,11.33
1400000US06037294900,6037294900,2014,3265,11.36
1400000US06037295103,6037295103,2014,4875,11.27
1400000US06037296210,6037296210,2014,3019,11.08
1400000US06037296220,6037296220,2014,4307,11.01
1400000US06037296300,6037296300,2014,4221,11.19
1400000US06037296401,6037296401,2014,3191,11.08
1400000US06037296402,6037296402,2014,3091,11.11
1400000US06037296500,6037296500,2014,3910,11.11
1400000US06037296600,6037296600,2014,5218,11.01
1400000US06037296901,6037296901,2014,4127,10.91
1400000US06037296902,6037296902,2014,3851,10.96
1400000US06037297001,6037297001,2014,2527,10.97
1400000US06037297002,6037297002,2014,2834,10.97
1400000US06037297110,6037297110,2014,4679,10.94
1400000US06037297120,6037297120,2014,3187,10.87
1400000US06037297201,6037297201,2014,3475,10.85
1400000US06037297202,6037297202,2014,3423,10.86
1400000US06037297300,6037297300,2014,2374,10.79
1400000US06037297400,6037297400,2014,3603,10.88
1400000US06037297501,6037297501,2014,2699,10.7
1400000US06037297502,6037297502,2014,2442,10.7
1400000US06037297601,6037297601,2014,2660,10.62
1400000US06037297602,6037297602,2014,3503,10.74
1400000US06037300100,6037300100,2014,6002,11.31
1400000US06037300200,6037300200,2014,5606,11.45
1400000US06037300301,6037300301,2014,6140,11.19
1400000US06037300400,6037300400,2014,5740,11.41
1400000US06037300501,6037300501,2014,3664,11.53
1400000US06037300503,6037300503,2014,3943,11.64
1400000US06037300601,6037300601,2014,2648,11.65
1400000US06037300602,6037300602,2014,5578,11.66
1400000US06037300701,6037300701,2014,6144,11.68
1400000US06037300702,6037300702,2014,5604,11.83
1400000US06037300800,6037300800,2014,6947,11.89
1400000US06037300901,6037300901,2014,6463,12.05
1400000US06037300902,6037300902,2014,1998,12.17
1400000US06037301000,6037301000,2014,4841,12.11
1400000US06037301100,6037301100,2014,6491,12.05
1400000US06037301203,6037301203,2014,4368,11.99
1400000US06037301204,6037301204,2014,4990,12.03
1400000US06037301205,6037301205,2014,2209,11.96
1400000US06037301206,6037301206,2014,5363,12
1400000US06037301300,6037301300,2014,2016,11.9
1400000US06037301400,6037301400,2014,3865,11.83
1400000US06037301501,6037301501,2014,1902,11.88
1400000US06037301502,6037301502,2014,6951,11.9
1400000US06037301601,6037301601,2014,6198,11.96
1400000US06037301602,6037301602,2014,3828,11.97
1400000US06037301701,6037301701,2014,2849,12.04
1400000US06037301702,6037301702,2014,5556,12.1
1400000US06037301801,6037301801,2014,4079,12.08
1400000US06037301802,6037301802,2014,3578,12.13
1400000US06037301901,6037301901,2014,3268,12.1
1400000US06037301902,6037301902,2014,4542,12.1
1400000US06037302002,6037302002,2014,3532,12.14
1400000US06037302003,6037302003,2014,3578,12.15
1400000US06037302004,6037302004,2014,4214,12.16
1400000US06037302102,6037302102,2014,6439,12.26
1400000US06037302103,6037302103,2014,5504,12.21
1400000US06037302104,6037302104,2014,3917,12.19
1400000US06037302201,6037302201,2014,3856,12.18
1400000US06037302202,6037302202,2014,5254,12.21
1400000US06037302301,6037302301,2014,3790,12.16
1400000US06037302302,6037302302,2014,4895,12.19
1400000US06037302401,6037302401,2014,5944,12.25
1400000US06037302503,6037302503,2014,4330,12.23
1400000US06037302504,6037302504,2014,4234,12.24
1400000US06037302505,6037302505,2014,3749,12.29
1400000US06037302506,6037302506,2014,3534,12.29
1400000US06037310100,6037310100,2014,5849,11.55
1400000US06037310201,6037310201,2014,5466,11.7
1400000US06037310202,6037310202,2014,4985,11.76
1400000US06037310300,6037310300,2014,2987,11.61
1400000US06037310400,6037310400,2014,3379,11.54
1400000US06037310501,6037310501,2014,3205,11.61
1400000US06037310601,6037310601,2014,5716,11.64
1400000US06037310602,6037310602,2014,2655,11.67
1400000US06037310701,6037310701,2014,2361,11.74
1400000US06037310703,6037310703,2014,5038,11.85
1400000US06037310704,6037310704,2014,3343,11.79
1400000US06037310705,6037310705,2014,3760,11.79
1400000US06037310800,6037310800,2014,4909,11.82
1400000US06037310900,6037310900,2014,6870,11.74
1400000US06037311000,6037311000,2014,3755,11.69
1400000US06037311100,6037311100,2014,3897,11.65
1400000US06037311200,6037311200,2014,3138,11.78
1400000US06037311300,6037311300,2014,3811,11.78
1400000US06037311400,6037311400,2014,2274,11.86
1400000US06037311500,6037311500,2014,5633,11.87
1400000US06037311601,6037311601,2014,4391,11.96
1400000US06037311602,6037311602,2014,2858,11.96
1400000US06037311700,6037311700,2014,6137,11.93
1400000US06037311801,6037311801,2014,3112,11.92
1400000US06037311802,6037311802,2014,3813,11.86
1400000US06037320101,6037320101,2014,2558,10.39
1400000US06037320102,6037320102,2014,4586,10.39
1400000US06037320201,6037320201,2014,3756,10.45
1400000US06037320202,6037320202,2014,5797,10.43
1400000US06037320300,6037320300,2014,6948,10.48
1400000US06037400205,6037400205,2014,3760,13.39
1400000US06037400206,6037400206,2014,4820,13.5
1400000US06037400207,6037400207,2014,4441,13.24
1400000US06037400208,6037400208,2014,705,13.34
1400000US06037400209,6037400209,2014,5749,13.34
1400000US06037400304,6037400304,2014,6714,13.33
1400000US06037400402,6037400402,2014,4125,13.1
1400000US06037400403,6037400403,2014,4260,13.16
1400000US06037400404,6037400404,2014,4453,12.92
1400000US06037400501,6037400501,2014,2667,12.79
1400000US06037400602,6037400602,2014,4719,12.81
1400000US06037400603,6037400603,2014,5249,12.67
1400000US06037400605,6037400605,2014,3961,12.8
1400000US06037400801,6037400801,2014,6526,12.9
1400000US06037401001,6037401001,2014,3140,12.97
1400000US06037401002,6037401002,2014,3973,12.92
1400000US06037401101,6037401101,2014,5663,13.05
1400000US06037401102,6037401102,2014,3101,12.98
1400000US06037401201,6037401201,2014,3110,13.13
1400000US06037401202,6037401202,2014,4371,13.19
1400000US06037401203,6037401203,2014,5216,13.12
1400000US06037401303,6037401303,2014,2155,13.4
1400000US06037401304,6037401304,2014,4812,13.36
1400000US06037401311,6037401311,2014,6521,13.26
1400000US06037401312,6037401312,2014,5575,13.26
1400000US06037401500,6037401500,2014,6067,13.43
1400000US06037401601,6037401601,2014,5034,13.4
1400000US06037401602,6037401602,2014,5282,13.45
1400000US06037401705,6037401705,2014,3367,13.48
1400000US06037401706,6037401706,2014,4335,13.51
1400000US06037401707,6037401707,2014,6438,13.54
1400000US06037401801,6037401801,2014,4370,13.56
1400000US06037401802,6037401802,2014,3008,13.56
1400000US06037401901,6037401901,2014,4610,13.64
1400000US06037401902,6037401902,2014,5711,13.59
1400000US06037402001,6037402001,2014,3080,13.64
1400000US06037402002,6037402002,2014,3913,13.67
1400000US06037402101,6037402101,2014,4623,13.62
1400000US06037402102,6037402102,2014,4815,13.58
1400000US06037402200,6037402200,2014,6919,13.52
1400000US06037402301,6037402301,2014,5454,13.54
1400000US06037402303,6037402303,2014,3996,13.59
1400000US06037402304,6037402304,2014,3848,13.56
1400000US06037402403,6037402403,2014,5381,13.42
1400000US06037402404,6037402404,2014,1898,13.39
1400000US06037402405,6037402405,2014,3050,13.47
1400000US06037402406,6037402406,2014,4776,13.5
1400000US06037402501,6037402501,2014,5577,13.57
1400000US06037402503,6037402503,2014,4284,13.59
1400000US06037402504,6037402504,2014,2941,13.59
1400000US06037402601,6037402601,2014,3378,13.62
1400000US06037402602,6037402602,2014,4072,13.62
1400000US06037402702,6037402702,2014,6313,13.68
1400000US06037402703,6037402703,2014,4686,13.66
1400000US06037402705,6037402705,2014,3328,13.65
1400000US06037402706,6037402706,2014,3901,13.69
1400000US06037402801,6037402801,2014,5170,13.67
1400000US06037402803,6037402803,2014,3436,13.63
1400000US06037402804,6037402804,2014,4085,13.67
1400000US06037402902,6037402902,2014,6445,13.63
1400000US06037402903,6037402903,2014,4138,13.67
1400000US06037402904,6037402904,2014,3603,13.64
1400000US06037403000,6037403000,2014,6835,13.59
1400000US06037403305,6037403305,2014,2100,13.16
1400000US06037403316,6037403316,2014,6783,13.46
1400000US06037403317,6037403317,2014,5019,13.51
1400000US06037403318,6037403318,2014,6243,13.56
1400000US06037403319,6037403319,2014,4260,13.38
1400000US06037403320,6037403320,2014,5573,13.42
1400000US06037403321,6037403321,2014,5736,13.48
1400000US06037403323,6037403323,2014,5444,13.31
1400000US06037403324,6037403324,2014,5786,13.27
1400000US06037403325,6037403325,2014,5813,13.14
1400000US06037403326,6037403326,2014,1086,13.22
1400000US06037403327,6037403327,2014,6069,13.31
1400000US06037403328,6037403328,2014,4162,13.26
1400000US06037403401,6037403401,2014,5038,13.21
1400000US06037403402,6037403402,2014,3322,13.26
1400000US06037403403,6037403403,2014,5210,13.33
1400000US06037403404,6037403404,2014,2521,13.28
1400000US06037403407,6037403407,2014,2132,13.23
1400000US06037403408,6037403408,2014,6576,13.19
1400000US06037403409,6037403409,2014,4392,13.3
1400000US06037403500,6037403500,2014,1640,13.28
1400000US06037403601,6037403601,2014,6672,13.23
1400000US06037403702,6037403702,2014,3794,13.19
1400000US06037403703,6037403703,2014,4748,13.23
1400000US06037403721,6037403721,2014,4998,13.12
1400000US06037403722,6037403722,2014,5734,13.16
1400000US06037403801,6037403801,2014,6212,13.12
1400000US06037403802,6037403802,2014,5553,13.19
1400000US06037403901,6037403901,2014,3110,13.02
1400000US06037403902,6037403902,2014,4806,13.06
1400000US06037404000,6037404000,2014,4474,13.01
1400000US06037404100,6037404100,2014,6445,12.98
1400000US06037404201,6037404201,2014,3711,12.92
1400000US06037404203,6037404203,2014,3366,12.96
1400000US06037404301,6037404301,2014,5665,12.89
1400000US06037404302,6037404302,2014,2498,12.94
1400000US06037404401,6037404401,2014,3979,12.84
1400000US06037404402,6037404402,2014,5107,12.87
1400000US06037404501,6037404501,2014,2355,12.92
1400000US06037404503,6037404503,2014,2977,12.95
1400000US06037404504,6037404504,2014,5266,12.98
1400000US06037404600,6037404600,2014,1489,12.81
1400000US06037404701,6037404701,2014,5941,12.88
1400000US06037404702,6037404702,2014,5882,12.9
1400000US06037404703,6037404703,2014,3099,12.91
1400000US06037404804,6037404804,2014,4953,12.9
1400000US06037404805,6037404805,2014,2352,12.9
1400000US06037404806,6037404806,2014,6076,12.94
1400000US06037404901,6037404901,2014,5658,12.84
1400000US06037404902,6037404902,2014,3973,12.87
1400000US06037404903,6037404903,2014,2905,12.88
1400000US06037405001,6037405001,2014,6170,12.84
1400000US06037405002,6037405002,2014,3197,12.88
1400000US06037405101,6037405101,2014,5304,12.88
1400000US06037405102,6037405102,2014,5069,12.9
1400000US06037405201,6037405201,2014,5205,12.94
1400000US06037405202,6037405202,2014,5227,12.93
1400000US06037405203,6037405203,2014,3484,12.95
1400000US06037405301,6037405301,2014,3323,12.96
1400000US06037405302,6037405302,2014,5351,12.98
1400000US06037405400,6037405400,2014,4728,12.97
1400000US06037405500,6037405500,2014,6842,13.02
1400000US06037405600,6037405600,2014,5428,13.05
1400000US06037405701,6037405701,2014,3853,12.99
1400000US06037405702,6037405702,2014,4854,13.02
1400000US06037405800,6037405800,2014,5881,12.98
1400000US06037405900,6037405900,2014,4049,13.05
1400000US06037406000,6037406000,2014,5059,13.06
1400000US06037406101,6037406101,2014,3139,13.09
1400000US06037406103,6037406103,2014,7509,13.12
1400000US06037406201,6037406201,2014,2390,13.11
1400000US06037406300,6037406300,2014,6451,13.19
1400000US06037406413,6037406413,2014,7368,13.13
1400000US06037406500,6037406500,2014,6705,13.08
1400000US06037406601,6037406601,2014,5269,13.09
1400000US06037406602,6037406602,2014,4973,13.06
1400000US06037406701,6037406701,2014,3246,13.02
1400000US06037406702,6037406702,2014,5823,13.03
1400000US06037406801,6037406801,2014,4926,12.99
1400000US06037406903,6037406903,2014,7850,12.96
1400000US06037407001,6037407001,2014,5351,12.94
1400000US06037407002,6037407002,2014,4434,12.92
1400000US06037407101,6037407101,2014,4834,12.96
1400000US06037407102,6037407102,2014,5445,12.96
1400000US06037407201,6037407201,2014,3252,13
1400000US06037407202,6037407202,2014,4063,13
1400000US06037407301,6037407301,2014,4828,13
1400000US06037407302,6037407302,2014,3501,12.99
1400000US06037407400,6037407400,2014,2133,12.99
1400000US06037407501,6037407501,2014,4411,13.02
1400000US06037407502,6037407502,2014,3937,13.05
1400000US06037407601,6037407601,2014,4366,13.03
1400000US06037407602,6037407602,2014,4008,13.03
1400000US06037407701,6037407701,2014,5447,13.05
1400000US06037407702,6037407702,2014,6497,13.02
1400000US06037407801,6037407801,2014,5074,13.09
1400000US06037407802,6037407802,2014,3635,13.06
1400000US06037407901,6037407901,2014,4315,13.07
1400000US06037407902,6037407902,2014,1981,13.07
1400000US06037408003,6037408003,2014,4822,13.1
1400000US06037408004,6037408004,2014,2416,13.11
1400000US06037408005,6037408005,2014,5088,13.16
1400000US06037408006,6037408006,2014,3863,13.14
1400000US06037408133,6037408133,2014,5739,13.11
1400000US06037408134,6037408134,2014,2743,13.14
1400000US06037408135,6037408135,2014,4159,13.13
1400000US06037408136,6037408136,2014,3849,13.18
1400000US06037408137,6037408137,2014,4152,13.16
1400000US06037408138,6037408138,2014,5874,13.09
1400000US06037408139,6037408139,2014,4482,13.09
1400000US06037408140,6037408140,2014,3835,13.11
1400000US06037408141,6037408141,2014,5450,13.14
1400000US06037408212,6037408212,2014,4485,13.13
1400000US06037408213,6037408213,2014,1169,13.06
1400000US06037408301,6037408301,2014,5592,12.91
1400000US06037408302,6037408302,2014,4196,12.88
1400000US06037408303,6037408303,2014,4068,12.91
1400000US06037408401,6037408401,2014,4289,12.94
1400000US06037408402,6037408402,2014,5799,12.9
1400000US06037408503,6037408503,2014,5642,12.86
1400000US06037408504,6037408504,2014,5322,12.93
1400000US06037408505,6037408505,2014,2682,12.92
1400000US06037408623,6037408623,2014,3023,12.99
1400000US06037408624,6037408624,2014,3227,12.96
1400000US06037408625,6037408625,2014,4160,12.91
1400000US06037408626,6037408626,2014,4341,13
1400000US06037408627,6037408627,2014,3006,12.95
1400000US06037408628,6037408628,2014,4893,12.94
1400000US06037408629,6037408629,2014,2926,12.88
1400000US06037408631,6037408631,2014,5087,12.96
1400000US06037408703,6037408703,2014,6528,12.95
1400000US06037408705,6037408705,2014,5427,13.09
1400000US06037408707,6037408707,2014,6843,13.16
1400000US06037408722,6037408722,2014,4400,12.97
1400000US06037408724,6037408724,2014,5362,13.03
1400000US06037408725,6037408725,2014,5980,13.03
1400000US06037408800,6037408800,2014,3738,13.61
1400000US06037408900,6037408900,2014,5728,13.36
1400000US06037409000,6037409000,2014,7549,13.49
1400000US06037409100,6037409100,2014,5575,12.96
1400000US06037430003,6037430003,2014,4604,12.47
1400000US06037430004,6037430004,2014,3626,12.67
1400000US06037430005,6037430005,2014,3376,12.67
1400000US06037430101,6037430101,2014,4887,12.63
