geoid,geoid20,year,denom_total_pop,pollution_burden_score
1400000US06037201120,6037201120,2021,4144,5.3600001
1400000US06037201200,6037201200,2021,2893,5.0599999
1400000US06037201301,6037201301,2021,4498,5.6999998
1400000US06037201302,6037201302,2021,4341,4.1500001
1400000US06037201401,6037201401,2021,4693,5.7399998
1400000US06037201402,6037201402,2021,4995,7.7800002
1400000US06037201501,6037201501,2021,5367,6.29
1400000US06037201503,6037201503,2021,3364,4.8099999
1400000US06037201504,6037201504,2021,2302,4.7800002
1400000US06037201601,6037201601,2021,2323,6.3899999
1400000US06037201602,6037201602,2021,2960,6.7399998
1400000US06037201700,6037201700,2021,5514,7.8800001
1400000US06037203100,6037203100,2021,4498,8.4399996
1400000US06037203200,6037203200,2021,5695,6.79
1400000US06037203300,6037203300,2021,2000,9.0900002
1400000US06037203500,6037203500,2021,2907,9.0100002
1400000US06037203601,6037203601,2021,3146,7.48
1400000US06037203602,6037203602,2021,2130,7.48
1400000US06037203710,6037203710,2021,3270,5.75
1400000US06037203720,6037203720,2021,4072,6.1100001
1400000US06037203800,6037203800,2021,4829,4.9099998
1400000US06037203900,6037203900,2021,3353,6.4400001
1400000US06037204110,6037204110,2021,3286,5.27
1400000US06037204120,6037204120,2021,2971,6.3800001
1400000US06037204200,6037204200,2021,3657,6.3099999
1400000US06037204300,6037204300,2021,5445,6.8699999
1400000US06037204410,6037204410,2021,2575,7.4899998
1400000US06037204420,6037204420,2021,3154,7.0799999
1400000US06037204600,6037204600,2021,4080,8.8699999
1400000US06037204700,6037204700,2021,5510,8.6199999
1400000US06037204810,6037204810,2021,5277,8.0100002
1400000US06037204820,6037204820,2021,2241,8.7700005
1400000US06037204910,6037204910,2021,3341,8.3199997
1400000US06037204920,6037204920,2021,2751,9.4799995
1400000US06037205110,6037205110,2021,3904,8.25
1400000US06037205120,6037205120,2021,3548,9.1000004
1400000US06037206010,6037206010,2021,4121,9.1599998
1400000US06037206020,6037206020,2021,8947,7.9699998
1400000US06037206050,6037206050,2021,2072,9.3100004
1400000US06037206051,6037206051,2021,3256,9.1800003
1400000US06037206052,6037206052,2021,807,9.1800003
1400000US06037206053,6037206053,2021,3321,9.1000004
1400000US06037206054,6037206054,2021,2354,9.1000004
1400000US06037206201,6037206201,2021,1388,8.4200001
1400000US06037206202,6037206202,2021,2613,8.4200001
1400000US06037206301,6037206301,2021,1340,7.71
1400000US06037206302,6037206302,2021,460,7.71
1400000US06037206303,6037206303,2021,4303,7.71
1400000US06037207101,6037207101,2021,3717,8.1099997
1400000US06037207102,6037207102,2021,2926,8.0900002
1400000US06037207103,6037207103,2021,2393,8.1999998
1400000US06037207303,6037207303,2021,2021,8.75
1400000US06037207304,6037207304,2021,574,8.75
1400000US06037207305,6037207305,2021,2316,8.75
1400000US06037207306,6037207306,2021,3027,8.6099997
1400000US06037207307,6037207307,2021,917,8.6099997
1400000US06037207308,6037207308,2021,861,8.6099997
1400000US06037207400,6037207400,2021,1539,9.7200003
1400000US06037207501,6037207501,2021,2193,8.2799997
1400000US06037207502,6037207502,2021,2888,8.5
1400000US06037207711,6037207711,2021,2940,8.5699997
1400000US06037207712,6037207712,2021,1725,8.5699997
1400000US06037207901,6037207901,2021,1612,6.5900002
1400000US06037207902,6037207902,2021,5550,6.5900002
1400000US06037208001,6037208001,2021,4453,9.2399998
1400000US06037208002,6037208002,2021,3055,9.2399998
1400000US06037208301,6037208301,2021,2148,7.6399999
1400000US06037208302,6037208302,2021,5269,8.5900002
1400000US06037208401,6037208401,2021,4765,7.4299998
1400000US06037208402,6037208402,2021,2896,8.1400003
1400000US06037208501,6037208501,2021,2267,7.0700002
1400000US06037208502,6037208502,2021,4364,6.9099998
1400000US06037208610,6037208610,2021,4351,7.29
1400000US06037208620,6037208620,2021,4446,6.4200001
1400000US06037208710,6037208710,2021,4858,5.8499999
1400000US06037208720,6037208720,2021,4319,5.9899998
1400000US06037208801,6037208801,2021,3027,5.9499998
1400000US06037208802,6037208802,2021,3069,5.98
1400000US06037208902,6037208902,2021,2692,6.5900002
1400000US06037208903,6037208903,2021,4345,6.21
1400000US06037208904,6037208904,2021,3978,6.6300001
1400000US06037209103,6037209103,2021,3679,7.3299999
1400000US06037209104,6037209104,2021,2560,6.7600002
1400000US06037209105,6037209105,2021,1624,6.96
1400000US06037209106,6037209106,2021,4326,6.96
1400000US06037209201,6037209201,2021,1859,7.6500001
1400000US06037209202,6037209202,2021,2686,7.6500001
1400000US06037209300,6037209300,2021,4885,7.3099999
1400000US06037209401,6037209401,2021,4472,6.2399998
1400000US06037209402,6037209402,2021,3963,6.4099998
1400000US06037209403,6037209403,2021,4148,6.6300001
1400000US06037209510,6037209510,2021,3076,6.3000002
1400000US06037209520,6037209520,2021,2797,6.9299998
1400000US06037209810,6037209810,2021,2594,6.5100002
1400000US06037209820,6037209820,2021,3073,6.9200001
1400000US06037210010,6037210010,2021,3561,7.3699999
1400000US06037211000,6037211000,2021,5124,6.3400002
1400000US06037211121,6037211121,2021,2253,7.3299999
1400000US06037211122,6037211122,2021,3163,7.2800002
1400000US06037211123,6037211123,2021,1710,6.4099998
1400000US06037211124,6037211124,2021,3925,6.4099998
1400000US06037211201,6037211201,2021,2562,5.8000002
1400000US06037211202,6037211202,2021,2239,6.8000002
1400000US06037211310,6037211310,2021,3873,6
1400000US06037211320,6037211320,2021,3337,6.71
1400000US06037211410,6037211410,2021,2736,5.6399999
1400000US06037211420,6037211420,2021,3573,5.8899999
1400000US06037211500,6037211500,2021,4175,5.6199999
1400000US06037211701,6037211701,2021,2596,5.5100002
1400000US06037211703,6037211703,2021,4841,5.54
1400000US06037211704,6037211704,2021,2796,5.8499999
1400000US06037211802,6037211802,2021,4682,6.6199999
1400000US06037211803,6037211803,2021,3701,5.9499998
1400000US06037211804,6037211804,2021,3221,5.8400002
1400000US06037211910,6037211910,2021,4371,6.4200001
1400000US06037211921,6037211921,2021,2521,6.2600002
1400000US06037211922,6037211922,2021,3269,6.6100001
1400000US06037212101,6037212101,2021,3187,6.3800001
1400000US06037212102,6037212102,2021,2291,6.27
1400000US06037212202,6037212202,2021,3424,6.27
1400000US06037212203,6037212203,2021,2914,6.3200002
1400000US06037212204,6037212204,2021,3584,6.3200002
1400000US06037212303,6037212303,2021,3837,6.6399999
1400000US06037212304,6037212304,2021,1832,6.79
1400000US06037212305,6037212305,2021,3025,6.1700001
1400000US06037212306,6037212306,2021,3413,6.1599998
1400000US06037212410,6037212410,2021,4318,6.21
1400000US06037212420,6037212420,2021,3517,5.9400001
1400000US06037212501,6037212501,2021,1940,5.73
1400000US06037212502,6037212502,2021,2810,6.0900002
1400000US06037212610,6037212610,2021,4447,6.04
1400000US06037212620,6037212620,2021,4087,5.9099998
1400000US06037212701,6037212701,2021,2276,6.0900002
1400000US06037212702,6037212702,2021,3632,5.79
1400000US06037212800,6037212800,2021,3543,6.4400001
1400000US06037212900,6037212900,2021,4067,6.6399999
1400000US06037213100,6037213100,2021,3014,5.7800002
1400000US06037213201,6037213201,2021,3932,5.9899998
1400000US06037213202,6037213202,2021,3942,5.9400001
1400000US06037213310,6037213310,2021,3015,6.1399999
1400000US06037213320,6037213320,2021,2469,6.1900001
1400000US06037213401,6037213401,2021,4859,5.8400002
1400000US06037213402,6037213402,2021,4857,6.1700001
1400000US06037214000,6037214000,2021,4277,6.3699999
1400000US06037214100,6037214100,2021,3668,6.1399999
1400000US06037214400,6037214400,2021,2916,5.4400001
1400000US06037214501,6037214501,2021,2702,6.0500002
1400000US06037214503,6037214503,2021,3422,6.0900002
1400000US06037214504,6037214504,2021,2739,6.1500001
1400000US06037214505,6037214505,2021,2546,6.1500001
1400000US06037214600,6037214600,2021,2383,6.04
1400000US06037214700,6037214700,2021,2414,6.48
1400000US06037214800,6037214800,2021,2813,6.5500002
1400000US06037214902,6037214902,2021,2550,6.5900002
1400000US06037214903,6037214903,2021,1419,6.3299999
1400000US06037214904,6037214904,2021,1831,6.3299999
1400000US06037215101,6037215101,2021,3015,5.8600001
1400000US06037215102,6037215102,2021,3059,6.1599998
1400000US06037216100,6037216100,2021,2151,6.27
1400000US06037216201,6037216201,2021,2767,6.9299998
1400000US06037216202,6037216202,2021,3011,6.9299998
1400000US06037216301,6037216301,2021,1935,7.0999999
1400000US06037216302,6037216302,2021,2432,7.0999999
1400000US06037216401,6037216401,2021,3772,5.46
1400000US06037216402,6037216402,2021,2521,5.8400002
1400000US06037216700,6037216700,2021,3835,6.9299998
1400000US06037216800,6037216800,2021,3203,5.9699998
1400000US06037216901,6037216901,2021,3139,7.5100002
1400000US06037216902,6037216902,2021,1747,7.5100002
1400000US06037217001,6037217001,2021,2724,4.6700001
1400000US06037217002,6037217002,2021,4639,6
1400000US06037217101,6037217101,2021,2743,7.4099998
1400000US06037217102,6037217102,2021,3476,7.4099998
1400000US06037217200,6037217200,2021,4156,7.4499998
1400000US06037218110,6037218110,2021,3195,6.6199999
1400000US06037218120,6037218120,2021,4638,6.6599998
1400000US06037218210,6037218210,2021,3721,6.8699999
1400000US06037218220,6037218220,2021,3859,6.0799999
1400000US06037218300,6037218300,2021,5290,7.77
1400000US06037218400,6037218400,2021,4737,8.3599997
1400000US06037218500,6037218500,2021,2641,7.6199999
1400000US06037218600,6037218600,2021,3148,7.5700002
1400000US06037218701,6037218701,2021,2324,6.79
1400000US06037218702,6037218702,2021,2056,6.71
1400000US06037218800,6037218800,2021,2752,7.3200002
1400000US06037218900,6037218900,2021,6149,7.1900001
1400000US06037219010,6037219010,2021,3027,5.4400001
1400000US06037219020,6037219020,2021,5411,5.3299999
1400000US06037219300,6037219300,2021,4239,6.8000002
1400000US06037219500,6037219500,2021,2084,5.8099999
1400000US06037219700,6037219700,2021,4507,7.3499999
1400000US06037219800,6037219800,2021,2861,7.8000002
1400000US06037219901,6037219901,2021,4150,8.0100002
1400000US06037219902,6037219902,2021,3809,8.6599998
1400000US06037220000,6037220000,2021,4711,6.8200002
1400000US06037220100,6037220100,2021,2415,7.7199998
1400000US06037221110,6037221110,2021,3705,6.1199999
1400000US06037221120,6037221120,2021,3197,6.1599998
1400000US06037221210,6037221210,2021,3165,5.77
1400000US06037221220,6037221220,2021,3376,6.21
1400000US06037221302,6037221302,2021,4373,6.5
1400000US06037221303,6037221303,2021,2806,5.6100001
1400000US06037221304,6037221304,2021,3656,5.77
1400000US06037221401,6037221401,2021,3628,7.1500001
1400000US06037221402,6037221402,2021,2851,7.3200002
1400000US06037221500,6037221500,2021,3875,6.2199998
1400000US06037221601,6037221601,2021,3141,6.4400001
1400000US06037221602,6037221602,2021,3030,6.5599999
1400000US06037221710,6037221710,2021,2833,6.27
1400000US06037221810,6037221810,2021,2892,5.8200002
1400000US06037221820,6037221820,2021,2363,5.5500002
1400000US06037221900,6037221900,2021,4248,5.8800001
1400000US06037222001,6037222001,2021,3142,5.6700001
1400000US06037222002,6037222002,2021,5243,5.0100002
1400000US06037222100,6037222100,2021,4331,5.1999998
1400000US06037222200,6037222200,2021,4016,5.77
1400000US06037222500,6037222500,2021,5120,5.2800002
1400000US06037222600,6037222600,2021,5549,5.8800001
1400000US06037222700,6037222700,2021,4115,5.9499998
1400000US06037224010,6037224010,2021,2845,7.54
1400000US06037224020,6037224020,2021,2733,7.8299999
1400000US06037224200,6037224200,2021,2557,7.1199999
1400000US06037224310,6037224310,2021,2422,6.4899998
1400000US06037224320,6037224320,2021,2972,6.98
1400000US06037224410,6037224410,2021,3194,6.5500002
1400000US06037224420,6037224420,2021,2637,6.5900002
1400000US06037224600,6037224600,2021,3385,7.1100001
1400000US06037224701,6037224701,2021,2311,6.0599999
1400000US06037224702,6037224702,2021,3881,6.0599999
1400000US06037226001,6037226001,2021,2615,9.25
1400000US06037226002,6037226002,2021,1820,9.3299999
1400000US06037226410,6037226410,2021,3665,6.6700001
1400000US06037226420,6037226420,2021,5531,7.02
1400000US06037226701,6037226701,2021,3681,6.75
1400000US06037226702,6037226702,2021,3980,6.75
1400000US06037227010,6037227010,2021,5705,8.5699997
1400000US06037227020,6037227020,2021,3623,6.96
1400000US06037228100,6037228100,2021,5505,8.0200005
1400000US06037228210,6037228210,2021,4233,6.3899999
1400000US06037228220,6037228220,2021,4375,5.9499998
1400000US06037228310,6037228310,2021,4523,6.6900001
1400000US06037228320,6037228320,2021,3122,5.9400001
1400000US06037228410,6037228410,2021,3600,6.8899999
1400000US06037228420,6037228420,2021,3304,6.1900001
1400000US06037228500,6037228500,2021,4869,6.25
1400000US06037228600,6037228600,2021,5301,6.1500001
1400000US06037228710,6037228710,2021,3982,6.0900002
1400000US06037228720,6037228720,2021,4825,6.8099999
1400000US06037228800,6037228800,2021,5353,7.6700001
1400000US06037228900,6037228900,2021,2918,7.48
1400000US06037229100,6037229100,2021,5146,7.3099999
1400000US06037229200,6037229200,2021,5072,6.3800001
1400000US06037229300,6037229300,2021,5715,6.4499998
1400000US06037229410,6037229410,2021,3697,7.4000001
1400000US06037229420,6037229420,2021,4759,7.4400001
1400000US06037231100,6037231100,2021,3474,7.5100002
1400000US06037231210,6037231210,2021,4040,5.5999999
1400000US06037231220,6037231220,2021,4653,5.6300001
1400000US06037231301,6037231301,2021,2047,5.73
1400000US06037231302,6037231302,2021,3707,5.73
1400000US06037231400,6037231400,2021,4745,5.4000001
1400000US06037231500,6037231500,2021,5396,5.9400001
1400000US06037231601,6037231601,2021,2483,6.48
1400000US06037231602,6037231602,2021,2449,6.48
1400000US06037231603,6037231603,2021,2489,6.48
1400000US06037231710,6037231710,2021,4165,6.0100002
1400000US06037231720,6037231720,2021,4934,6.8600001
1400000US06037231800,6037231800,2021,5436,7.04
1400000US06037231901,6037231901,2021,2652,7.29
1400000US06037231902,6037231902,2021,3510,7.29
1400000US06037232110,6037232110,2021,3038,5.6900001
1400000US06037232120,6037232120,2021,5567,6.8400002
1400000US06037232200,6037232200,2021,3487,5.9299998
1400000US06037232300,6037232300,2021,6006,5.5700002
1400000US06037232401,6037232401,2021,3768,5.9699998
1400000US06037232402,6037232402,2021,3593,5.9699998
1400000US06037232500,6037232500,2021,4940,7.0100002
1400000US06037232601,6037232601,2021,2267,6.29
1400000US06037232602,6037232602,2021,4566,6.29
1400000US06037232701,6037232701,2021,2493,7.21
1400000US06037232702,6037232702,2021,4075,7.21
1400000US06037232800,6037232800,2021,4489,7.8000002
1400000US06037234001,6037234001,2021,2954,5.25
1400000US06037234002,6037234002,2021,2463,5.25
1400000US06037234200,6037234200,2021,2424,6.1399999
1400000US06037234301,6037234301,2021,2203,5.3099999
1400000US06037234302,6037234302,2021,1602,5.3099999
1400000US06037234501,6037234501,2021,2845,5.21
1400000US06037234502,6037234502,2021,3017,4.9499998
1400000US06037234600,6037234600,2021,4908,5.98
1400000US06037234700,6037234700,2021,3690,6.23
1400000US06037234800,6037234800,2021,3317,6.1500001
1400000US06037234901,6037234901,2021,3321,6.1999998
1400000US06037234902,6037234902,2021,4088,6.21
1400000US06037235100,6037235100,2021,4401,5.4499998
1400000US06037235201,6037235201,2021,2682,5.46
1400000US06037235202,6037235202,2021,4331,6.0100002
1400000US06037236001,6037236001,2021,2290,6.8200002
1400000US06037236101,6037236101,2021,3452,5.98
1400000US06037236102,6037236102,2021,2718,5.98
1400000US06037236203,6037236203,2021,3118,5.96
1400000US06037236204,6037236204,2021,3109,5.2399998
1400000US06037236205,6037236205,2021,2178,5.98
1400000US06037236206,6037236206,2021,3586,5.98
1400000US06037236400,6037236400,2021,4282,5.1799998
1400000US06037237101,6037237101,2021,4409,6.2600002
1400000US06037237102,6037237102,2021,3407,7.2399998
1400000US06037237201,6037237201,2021,3814,5.8099999
1400000US06037237202,6037237202,2021,4556,7.04
1400000US06037237300,6037237300,2021,5311,5.9099998
1400000US06037237401,6037237401,2021,4217,5.5799999
1400000US06037237402,6037237402,2021,3335,5.3600001
1400000US06037237500,6037237500,2021,2922,5.4000001
1400000US06037237600,6037237600,2021,4101,6.48
1400000US06037237710,6037237710,2021,4410,6.1199999
1400000US06037237720,6037237720,2021,3707,6.1100001
1400000US06037237800,6037237800,2021,3796,5.27
1400000US06037237900,6037237900,2021,4405,5.1199999
1400000US06037238000,6037238000,2021,6174,5.3800001
1400000US06037238100,6037238100,2021,5163,6.2600002
1400000US06037238200,6037238200,2021,5565,6.6100001
1400000US06037238310,6037238310,2021,5002,6.3800001
1400000US06037238320,6037238320,2021,3804,6.9000001
1400000US06037238400,6037238400,2021,4694,6.27
